cgpa,clarity,workload,strictness,fairness,historical_grade
7.96,3.6,3.02,3.0,3.53,9
8.2,3.6,3.02,3.0,3.53,9
8.17,4.5,2.56,2.39,4.39,9
7.2,4.5,2.56,2.39,4.39,9
7.26,4.5,2.56,2.39,4.39,9
7.96,4.5,2.56,2.39,4.39,10
6.88,4.5,2.56,2.39,4.39,8
6.76,4.5,2.56,2.39,4.39,8
9.0,4.5,2.56,2.39,4.39,10
6.26,4.5,2.56,2.39,4.39,8
6.89,4.5,2.56,2.39,4.39,8
6.72,4.5,2.56,2.39,4.39,7
7.41,4.5,2.56,2.39,4.39,8
6.54,4.5,2.56,2.39,4.39,8
6.63,4.5,2.56,2.39,4.39,8
8.28,4.5,2.56,2.39,4.39,9
7.62,4.5,2.56,2.39,4.39,10
7.17,4.5,2.56,2.39,4.39,8
5.84,4.5,2.56,2.39,4.39,6
8.74,4.5,2.56,2.39,4.39,10
7.77,3.0,1.95,2.0,4.1,9
7.83,3.0,1.95,2.0,4.1,8
7.33,3.0,1.95,2.0,4.1,8
7.93,3.0,1.95,2.0,4.1,9
7.16,3.0,1.95,2.0,4.1,7
6.38,3.0,1.95,2.0,4.1,6
8.78,3.0,1.95,2.0,4.1,10
7.17,3.0,1.95,2.0,4.1,8
8.61,3.0,1.95,2.0,4.1,10
8.59,3.0,1.95,2.0,4.1,10
6.68,3.0,1.95,2.0,4.1,7
7.8,3.0,1.95,2.0,4.1,9
7.49,3.0,1.95,2.0,4.1,8
7.69,3.0,1.95,2.0,4.1,9
8.4,3.0,1.95,2.0,4.1,9
6.62,3.0,1.95,2.0,4.1,7
4.96,3.0,1.95,2.0,4.1,6
7.7,3.0,1.95,2.0,4.1,8
8.18,3.0,1.95,2.0,4.1,9
7.82,3.0,1.95,2.0,4.1,9
8.41,3.0,1.95,2.0,4.1,10
6.51,3.0,1.95,2.0,4.1,8
8.5,3.0,1.95,2.0,4.1,9
6.88,3.0,1.95,2.0,4.1,8
7.63,3.0,1.95,2.0,4.1,9
7.18,3.0,1.95,2.0,4.1,7
8.92,3.0,1.95,2.0,4.1,10
7.68,3.0,1.95,2.0,4.1,9
7.31,3.0,1.95,2.0,4.1,8
8.2,3.0,1.95,2.0,4.1,10
8.63,3.0,1.95,2.0,4.1,10
7.51,3.0,1.95,2.0,4.1,8
7.66,3.0,1.95,2.0,4.1,8
8.1,3.0,1.95,2.0,4.1,9
8.65,3.0,1.95,2.0,4.1,10
7.88,3.0,1.95,2.0,4.1,9
7.39,3.0,1.95,2.0,4.1,8
7.68,3.0,1.95,2.0,4.1,9
7.09,3.0,1.95,2.0,4.1,8
8.24,3.0,1.95,2.0,4.1,10
8.41,3.0,2.2,2.0,3.93,9
6.36,3.0,2.2,2.0,3.93,7
6.26,3.0,2.2,2.0,3.93,7
6.63,3.0,2.2,2.0,3.93,8
6.62,3.0,2.2,2.0,3.93,7
6.19,3.0,2.2,2.0,3.93,7
8.08,3.0,2.2,2.0,3.93,9
5.37,3.0,2.2,2.0,3.93,7
7.75,3.0,2.2,2.0,3.93,9
8.15,3.0,2.2,2.0,3.93,9
8.91,3.0,2.2,2.0,3.93,10
8.01,3.0,2.2,2.0,3.93,9
6.38,3.0,2.2,2.0,3.93,6
7.95,3.0,2.2,2.0,3.93,9
8.21,3.0,2.2,2.0,3.93,9
7.21,3.6,3.2,3.0,3.2,7
6.69,3.6,3.2,3.0,3.2,6
7.95,3.6,3.2,3.0,3.2,8
8.39,3.6,3.2,3.0,3.2,8
7.87,3.6,3.2,3.0,3.2,8
7.18,4.0,4.83,4.33,3.17,6
8.65,4.0,4.83,4.33,3.17,7
9.07,4.0,4.83,4.33,3.17,10
7.52,4.0,4.83,4.33,3.17,7
7.52,4.0,4.83,4.33,3.17,7
6.74,4.0,4.83,4.33,3.17,5
7.39,4.57,2.29,2.29,4.71,9
8.07,4.57,2.29,2.29,4.71,10
8.68,4.57,2.29,2.29,4.71,10
7.52,4.57,2.29,2.29,4.71,9
7.52,4.57,2.29,2.29,4.71,9
8.08,4.57,2.29,2.29,4.71,10
8.11,4.57,2.29,2.29,4.71,9
6.68,4.61,2.58,2.39,4.42,8
8.21,4.61,2.58,2.39,4.42,9
8.78,4.61,2.58,2.39,4.42,10
6.51,4.61,2.58,2.39,4.42,8
7.68,4.61,2.58,2.39,4.42,9
7.66,4.61,2.58,2.39,4.42,9
8.1,4.61,2.58,2.39,4.42,9
7.89,4.61,2.58,2.39,4.42,10
9.03,4.61,2.58,2.39,4.42,10
8.37,4.61,2.58,2.39,4.42,10
6.45,4.61,2.58,2.39,4.42,8
7.81,4.61,2.58,2.39,4.42,9
7.68,4.61,2.58,2.39,4.42,10
7.73,4.61,2.58,2.39,4.42,9
5.56,4.61,2.58,2.39,4.42,6
7.04,4.61,2.58,2.39,4.42,8
8.1,4.61,2.58,2.39,4.42,9
8.73,4.61,2.58,2.39,4.42,10
8.7,4.61,2.58,2.39,4.42,10
6.16,4.61,2.58,2.39,4.42,8
7.1,4.61,2.58,2.39,4.42,8
8.05,4.61,2.58,2.39,4.42,9
8.69,4.61,2.58,2.39,4.42,10
7.06,4.61,2.58,2.39,4.42,8
5.94,4.61,2.58,2.39,4.42,7
6.88,4.61,2.58,2.39,4.42,8
7.42,4.61,2.58,2.39,4.42,8
6.97,4.61,2.58,2.39,4.42,7
8.34,4.61,2.58,2.39,4.42,10
8.02,4.61,2.58,2.39,4.42,9
6.56,4.61,2.58,2.39,4.42,8
8.23,4.61,2.58,2.39,4.42,9
5.75,4.61,2.58,2.39,4.42,7
8.0,4.61,2.58,2.39,4.42,9
6.5,4.61,2.58,2.39,4.42,7
7.58,4.61,2.58,2.39,4.42,9
7.55,3.36,3.21,3.0,3.5,8
8.65,3.36,3.21,3.0,3.5,10
7.76,3.36,3.21,3.0,3.5,8
6.92,3.36,3.21,3.0,3.5,7
7.63,3.36,3.21,3.0,3.5,7
7.2,3.36,3.21,3.0,3.5,7
7.0,3.36,3.21,3.0,3.5,7
6.33,3.36,3.21,3.0,3.5,7
8.62,3.36,3.21,3.0,3.5,10
6.59,3.36,3.21,3.0,3.5,7
6.26,3.36,3.21,3.0,3.5,6
6.35,3.36,3.21,3.0,3.5,7
8.66,3.36,3.21,3.0,3.5,9
6.08,3.36,3.21,3.0,3.5,6
7.82,4.2,4.54,4.53,3.05,7
7.68,4.2,4.54,4.53,3.05,7
7.34,4.2,4.54,4.53,3.05,6
7.8,4.2,4.54,4.53,3.05,7
8.4,4.2,4.54,4.53,3.05,8
8.61,4.2,4.54,4.53,3.05,9
7.21,4.2,4.54,4.53,3.05,6
7.59,4.2,4.54,4.53,3.05,7
6.84,4.2,4.54,4.53,3.05,6
7.67,4.2,4.54,4.53,3.05,7
8.53,4.2,4.54,4.53,3.05,8
6.95,4.2,4.54,4.53,3.05,7
6.29,4.2,4.54,4.53,3.05,5
6.43,4.2,4.54,4.53,3.05,5
7.48,4.2,4.54,4.53,3.05,7
6.88,4.2,4.54,4.53,3.05,5
6.84,4.2,4.54,4.53,3.05,7
7.14,4.2,4.54,4.53,3.05,6
7.98,4.2,4.54,4.53,3.05,7
8.04,4.2,4.54,4.53,3.05,7
7.47,4.2,4.54,4.53,3.05,6
5.24,4.2,4.54,4.53,3.05,5
8.55,4.2,4.54,4.53,3.05,8
8.85,4.2,4.54,4.53,3.05,9
7.43,4.2,4.54,4.53,3.05,8
7.24,4.2,4.54,4.53,3.05,7
7.29,4.2,4.54,4.53,3.05,7
5.33,4.2,4.54,4.53,3.05,4
6.06,4.2,4.54,4.53,3.05,5
7.64,4.2,4.54,4.53,3.05,7
6.63,4.2,4.54,4.53,3.05,5
6.37,4.2,4.54,4.53,3.05,5
9.14,4.2,4.54,4.53,3.05,8
6.21,4.2,4.54,4.53,3.05,5
6.57,4.2,4.54,4.53,3.05,5
6.94,4.2,4.54,4.53,3.05,6
7.39,4.2,4.54,4.53,3.05,7
8.65,4.2,4.54,4.53,3.05,9
8.0,4.2,4.54,4.53,3.05,8
7.92,4.2,4.54,4.53,3.05,7
7.37,4.2,4.54,4.53,3.05,6
7.16,4.2,4.54,4.53,3.05,7
7.25,4.2,4.54,4.53,3.05,7
7.34,4.2,4.54,4.53,3.05,7
5.61,4.2,4.54,4.53,3.05,4
7.76,4.2,4.54,4.53,3.05,7
7.02,4.2,4.54,4.53,3.05,6
7.02,4.2,4.54,4.53,3.05,6
7.0,4.2,4.54,4.53,3.05,6
6.42,4.2,4.54,4.53,3.05,6
6.28,4.2,4.54,4.53,3.05,5
8.88,4.2,4.54,4.53,3.05,8
8.14,4.2,4.54,4.53,3.05,7
8.25,4.2,4.54,4.53,3.05,8
8.54,4.2,4.54,4.53,3.05,8
6.03,4.2,4.54,4.53,3.05,5
8.41,4.2,4.54,4.53,3.05,8
8.68,4.2,4.54,4.53,3.05,9
8.99,4.2,4.54,4.53,3.05,9
5.52,4.2,4.54,4.53,3.05,5
8.35,4.2,4.54,4.53,3.05,8
7.32,4.2,4.54,4.53,3.05,6
7.16,4.2,4.54,4.53,3.05,6
7.62,4.2,4.54,4.53,3.05,7
6.31,4.2,4.54,4.53,3.05,6
7.93,4.2,4.54,4.53,3.05,7
8.5,4.2,4.54,4.53,3.05,8
7.91,4.2,4.54,4.53,3.05,7
7.92,4.2,4.54,4.53,3.05,7
8.17,4.2,4.54,4.53,3.05,7
8.2,4.2,4.54,4.53,3.05,8
8.24,4.2,4.54,4.53,3.05,8
6.91,4.2,4.54,4.53,3.05,7
6.16,4.2,4.54,4.53,3.05,5
8.25,4.2,4.54,4.53,3.05,8
6.61,4.2,4.54,4.53,3.05,6
8.7,4.2,4.54,4.53,3.05,8
7.37,4.2,4.54,4.53,3.05,7
8.43,4.2,4.54,4.53,3.05,8
7.23,4.2,4.54,4.53,3.05,7
7.22,4.2,4.54,4.53,3.05,6
9.37,4.2,4.54,4.53,3.05,8
8.34,4.2,4.54,4.53,3.05,8
7.03,4.2,4.54,4.53,3.05,6
8.98,4.2,4.54,4.53,3.05,10
6.61,4.2,4.54,4.53,3.05,6
8.03,4.2,4.54,4.53,3.05,8
6.75,4.2,4.54,4.53,3.05,6
6.51,4.2,4.54,4.53,3.05,6
7.69,4.2,4.54,4.53,3.05,7
9.12,4.2,4.54,4.53,3.05,8
9.25,4.2,4.54,4.53,3.05,9
8.66,4.2,4.54,4.53,3.05,8
8.31,4.2,4.54,4.53,3.05,7
5.97,4.2,4.54,4.53,3.05,5
7.5,4.2,4.54,4.53,3.05,7
8.23,4.2,4.54,4.53,3.05,8
7.26,4.2,4.54,4.53,3.05,7
6.82,4.2,4.54,4.53,3.05,5
7.18,4.2,4.54,4.53,3.05,7
7.77,4.2,4.54,4.53,3.05,7
6.5,4.2,4.54,4.53,3.05,6
5.85,4.2,4.54,4.53,3.05,5
7.22,4.2,4.54,4.53,3.05,6
7.11,4.2,4.54,4.53,3.05,7
7.56,4.2,4.54,4.53,3.05,7
7.28,4.2,4.54,4.53,3.05,7
7.97,4.2,4.54,4.53,3.05,7
8.62,4.2,4.54,4.53,3.05,8
8.42,4.2,4.54,4.53,3.05,8
6.43,4.2,4.54,4.53,3.05,6
7.43,4.2,4.54,4.53,3.05,6
7.04,4.2,4.54,4.53,3.05,7
7.92,4.2,4.54,4.53,3.05,7
6.5,4.2,4.54,4.53,3.05,6
7.57,4.2,4.54,4.53,3.05,7
8.17,4.2,4.54,4.53,3.05,9
8.59,4.2,4.54,4.53,3.05,9
7.46,4.2,4.54,4.53,3.05,7
7.66,4.2,4.54,4.53,3.05,7
8.43,4.2,4.54,4.53,3.05,7
8.45,4.2,4.54,4.53,3.05,9
7.45,3.55,3.12,3.0,3.41,7
7.28,3.55,3.12,3.0,3.41,7
7.57,3.55,3.12,3.0,3.41,8
8.69,3.55,3.12,3.0,3.41,9
7.39,3.55,3.12,3.0,3.41,7
8.63,3.55,3.12,3.0,3.41,9
5.63,3.55,3.12,3.0,3.41,5
7.43,3.55,3.12,3.0,3.41,8
8.29,3.55,3.12,3.0,3.41,10
8.4,3.55,3.12,3.0,3.41,8
7.8,3.55,3.12,3.0,3.41,9
7.2,3.55,3.12,3.0,3.41,7
8.03,3.55,3.12,3.0,3.41,8
7.23,3.55,3.12,3.0,3.41,7
8.01,3.55,3.12,3.0,3.41,9
7.56,3.55,3.12,3.0,3.41,9
7.84,3.55,3.12,3.0,3.41,8
7.27,3.55,3.12,3.0,3.41,7
7.35,3.55,3.12,3.0,3.41,8
7.08,3.55,3.12,3.0,3.41,7
9.7,3.55,3.12,3.0,3.41,10
7.78,3.55,3.12,3.0,3.41,8
7.0,3.55,3.12,3.0,3.41,8
7.41,3.55,3.12,3.0,3.41,7
8.4,3.55,3.12,3.0,3.41,9
8.61,3.55,3.12,3.0,3.41,9
7.21,3.55,3.12,3.0,3.41,8
7.59,3.55,3.12,3.0,3.41,7
6.84,3.55,3.12,3.0,3.41,6
7.67,3.55,3.12,3.0,3.41,8
8.53,3.55,3.12,3.0,3.41,9
6.95,3.55,3.12,3.0,3.41,7
6.29,3.55,3.12,3.0,3.41,7
6.43,3.55,3.12,3.0,3.41,6
7.48,3.55,3.12,3.0,3.41,7
6.88,3.55,3.12,3.0,3.41,7
6.84,3.55,3.12,3.0,3.41,8
7.14,3.55,3.12,3.0,3.41,7
7.98,3.55,3.12,3.0,3.41,8
8.04,3.55,3.12,3.0,3.41,9
7.47,3.55,3.12,3.0,3.41,8
5.24,3.55,3.12,3.0,3.41,5
8.55,3.55,3.12,3.0,3.41,9
8.85,3.55,3.12,3.0,3.41,9
7.43,3.55,3.12,3.0,3.41,8
7.24,3.55,3.12,3.0,3.41,8
7.29,3.55,3.12,3.0,3.41,7
5.33,3.55,3.12,3.0,3.41,5
6.45,3.55,3.12,3.0,3.41,6
7.39,1.71,4.41,4.0,2.06,7
8.23,1.71,4.41,4.0,2.06,8
5.75,1.71,4.41,4.0,2.06,4
8.44,1.71,4.41,4.0,2.06,7
9.17,1.71,4.41,4.0,2.06,8
6.53,1.71,4.41,4.0,2.06,5
8.66,1.71,4.41,4.0,2.06,6
6.49,1.71,4.41,4.0,2.06,5
8.49,1.71,4.41,4.0,2.06,8
6.62,1.71,4.41,4.0,2.06,5
8.91,1.71,4.41,4.0,2.06,8
6.17,1.71,4.41,4.0,2.06,4
8.63,1.71,4.41,4.0,2.06,7
7.66,1.71,4.41,4.0,2.06,7
8.43,1.71,4.41,4.0,2.06,7
8.07,1.71,4.41,4.0,2.06,6
8.48,1.71,4.41,4.0,2.06,7
8.0,3.0,2.03,2.0,4.13,9
7.4,3.0,2.03,2.0,4.13,9
6.9,3.0,2.03,2.0,4.13,8
6.38,3.0,2.03,2.0,4.13,7
7.33,3.0,2.03,2.0,4.13,8
6.6,3.0,2.03,2.0,4.13,8
6.08,3.0,2.03,2.0,4.13,7
7.05,3.0,2.03,2.0,4.13,8
7.52,3.0,2.03,2.0,4.13,9
8.15,3.0,2.03,2.0,4.13,10
8.28,3.0,2.03,2.0,4.13,9
6.27,3.0,2.03,2.0,4.13,7
6.35,3.0,2.03,2.0,4.13,7
8.67,3.0,2.03,2.0,4.13,10
6.77,3.0,2.03,2.0,4.13,7
6.08,3.0,2.03,2.0,4.13,7
8.51,3.0,2.03,2.0,4.13,9
8.43,3.0,2.03,2.0,4.13,10
7.94,3.0,2.03,2.0,4.13,9
5.97,3.0,2.03,2.0,4.13,7
7.36,3.0,2.03,2.0,4.13,9
7.8,3.0,2.03,2.0,4.13,10
5.96,3.0,2.03,2.0,4.13,7
7.75,3.0,2.03,2.0,4.13,9
9.35,3.0,2.03,2.0,4.13,10
6.85,3.0,2.03,2.0,4.13,8
8.17,3.0,2.03,2.0,4.13,10
7.41,3.0,2.03,2.0,4.13,8
8.72,3.0,2.03,2.0,4.13,10
6.84,3.0,2.03,2.0,4.13,7
6.76,3.0,2.03,2.0,4.13,8
7.24,3.0,2.03,2.0,4.13,8
7.41,3.0,2.03,2.0,4.13,9
6.01,3.0,2.03,2.0,4.13,6
7.29,3.0,2.03,2.0,4.13,8
8.16,3.0,2.03,2.0,4.13,9
7.51,3.0,2.03,2.0,4.13,9
7.94,3.0,2.03,2.0,4.13,9
6.41,3.0,2.03,2.0,4.13,7
8.18,3.0,2.03,2.0,4.13,10
7.43,3.0,2.03,2.0,4.13,8
8.66,3.0,2.03,2.0,4.13,10
8.03,3.0,2.03,2.0,4.13,9
7.57,3.0,2.03,2.0,4.13,8
5.48,3.0,2.03,2.0,4.13,7
7.95,3.0,2.03,2.0,4.13,9
6.47,3.0,2.03,2.0,4.13,7
8.15,3.0,2.03,2.0,4.13,10
7.01,3.0,2.03,2.0,4.13,8
7.91,3.0,2.03,2.0,4.13,8
7.61,3.0,2.03,2.0,4.13,9
7.46,3.0,2.03,2.0,4.13,9
5.79,3.0,2.03,2.0,4.13,6
8.92,3.0,2.03,2.0,4.13,10
8.25,3.0,2.03,2.0,4.13,9
7.51,3.0,2.03,2.0,4.13,9
8.43,3.0,2.03,2.0,4.13,10
8.49,3.0,2.03,2.0,4.13,10
7.38,3.0,2.03,2.0,4.13,8
7.15,3.0,2.03,2.0,4.13,7
8.1,3.0,2.03,2.0,4.13,9
7.2,3.44,3.0,3.0,3.67,7
6.49,3.44,3.0,3.0,3.67,7
6.62,3.44,3.0,3.0,3.67,7
8.91,3.44,3.0,3.0,3.67,10
7.69,3.44,3.0,3.0,3.67,8
6.37,3.44,3.0,3.0,3.67,6
8.72,3.44,3.0,3.0,3.67,9
8.24,3.44,3.0,3.0,3.67,9
7.61,3.44,3.0,3.0,3.67,8
5.7,4.54,2.54,2.46,4.49,7
7.17,4.54,2.54,2.46,4.49,8
6.25,4.54,2.54,2.46,4.49,7
7.15,4.54,2.54,2.46,4.49,8
7.49,4.54,2.54,2.46,4.49,8
8.4,4.54,2.54,2.46,4.49,10
8.41,4.54,2.54,2.46,4.49,10
7.22,4.54,2.54,2.46,4.49,9
7.2,4.54,2.54,2.46,4.49,9
6.66,4.54,2.54,2.46,4.49,8
7.46,4.54,2.54,2.46,4.49,9
9.02,4.54,2.54,2.46,4.49,10
7.22,4.54,2.54,2.46,4.49,8
7.77,4.54,2.54,2.46,4.49,9
7.71,4.54,2.54,2.46,4.49,8
7.89,4.54,2.54,2.46,4.49,9
8.71,4.54,2.54,2.46,4.49,10
7.44,4.54,2.54,2.46,4.49,8
7.12,4.54,2.54,2.46,4.49,8
7.54,4.54,2.54,2.46,4.49,9
9.05,4.54,2.54,2.46,4.49,10
7.71,4.54,2.54,2.46,4.49,9
7.34,4.54,2.54,2.46,4.49,8
6.03,4.54,2.54,2.46,4.49,7
8.54,4.54,2.54,2.46,4.49,10
8.28,4.54,2.54,2.46,4.49,10
8.96,4.54,2.54,2.46,4.49,10
6.13,4.54,2.54,2.46,4.49,7
7.99,4.54,2.54,2.46,4.49,10
7.95,4.54,2.54,2.46,4.49,10
8.94,4.54,2.54,2.46,4.49,10
8.5,4.54,2.54,2.46,4.49,10
6.25,4.54,2.54,2.46,4.49,7
6.65,4.54,2.54,2.46,4.49,8
6.61,4.54,2.54,2.46,4.49,8
8.18,3.35,2.93,3.0,3.48,9
7.8,3.35,2.93,3.0,3.48,8
8.01,3.35,2.93,3.0,3.48,8
8.74,3.35,2.93,3.0,3.48,10
8.26,3.35,2.93,3.0,3.48,8
7.24,3.35,2.93,3.0,3.48,7
7.54,3.35,2.93,3.0,3.48,7
6.94,3.35,2.93,3.0,3.48,7
7.83,3.35,2.93,3.0,3.48,7
6.54,3.35,2.93,3.0,3.48,6
6.77,3.35,2.93,3.0,3.48,6
6.65,3.35,2.93,3.0,3.48,6
6.56,3.35,2.93,3.0,3.48,8
9.18,3.35,2.93,3.0,3.48,10
7.87,3.35,2.93,3.0,3.48,8
7.4,3.35,2.93,3.0,3.48,8
7.14,3.35,2.93,3.0,3.48,8
8.74,3.35,2.93,3.0,3.48,9
6.99,3.35,2.93,3.0,3.48,7
7.83,3.35,2.93,3.0,3.48,8
6.46,3.35,2.93,3.0,3.48,6
7.39,3.35,2.93,3.0,3.48,8
8.57,3.35,2.93,3.0,3.48,9
6.44,3.35,2.93,3.0,3.48,7
8.12,3.35,2.93,3.0,3.48,8
7.54,3.35,2.93,3.0,3.48,9
7.47,3.35,2.93,3.0,3.48,8
6.79,3.35,2.93,3.0,3.48,6
8.0,3.35,2.93,3.0,3.48,8
7.16,3.35,2.93,3.0,3.48,8
8.94,3.35,2.93,3.0,3.48,9
8.07,3.35,2.93,3.0,3.48,8
6.41,3.35,2.93,3.0,3.48,6
9.09,3.35,2.93,3.0,3.48,10
6.4,3.35,2.93,3.0,3.48,6
7.48,3.35,2.93,3.0,3.48,8
7.63,3.35,2.93,3.0,3.48,8
5.54,3.35,2.93,3.0,3.48,5
6.08,3.35,2.93,3.0,3.48,7
6.75,3.35,2.93,3.0,3.48,7
7.39,3.35,2.93,3.0,3.48,8
7.29,3.35,2.93,3.0,3.48,8
6.54,3.35,2.93,3.0,3.48,8
7.71,3.35,2.93,3.0,3.48,7
7.0,3.35,2.93,3.0,3.48,8
6.77,3.35,2.93,3.0,3.48,8
8.53,3.35,2.93,3.0,3.48,9
7.21,3.35,2.93,3.0,3.48,8
7.61,3.35,2.93,3.0,3.48,8
5.71,3.35,2.93,3.0,3.48,5
8.77,3.35,2.93,3.0,3.48,9
5.4,3.35,2.93,3.0,3.48,5
8.56,3.35,2.93,3.0,3.48,9
7.96,3.35,2.93,3.0,3.48,8
7.34,3.0,1.86,2.0,4.17,9
7.8,3.0,1.86,2.0,4.17,9
8.07,3.0,1.86,2.0,4.17,8
7.03,3.0,1.86,2.0,4.17,9
6.79,3.0,1.86,2.0,4.17,8
9.23,3.0,1.86,2.0,4.17,10
9.12,3.0,1.86,2.0,4.17,10
6.28,3.0,1.86,2.0,4.17,7
7.31,3.0,1.86,2.0,4.17,8
8.17,3.0,1.86,2.0,4.17,9
4.86,3.0,1.86,2.0,4.17,5
5.13,3.0,1.86,2.0,4.17,6
6.7,3.0,1.86,2.0,4.17,7
8.27,3.0,1.86,2.0,4.17,10
7.04,3.0,1.86,2.0,4.17,7
9.1,3.0,1.86,2.0,4.17,10
7.5,3.0,1.86,2.0,4.17,9
9.28,3.0,1.86,2.0,4.17,10
8.55,3.0,1.86,2.0,4.17,10
7.78,3.0,1.86,2.0,4.17,10
8.83,3.0,1.86,2.0,4.17,10
7.6,3.0,1.86,2.0,4.17,9
7.0,3.0,1.86,2.0,4.17,8
7.26,3.0,1.86,2.0,4.17,8
5.41,3.0,1.86,2.0,4.17,6
5.98,3.0,1.86,2.0,4.17,7
6.34,3.0,1.86,2.0,4.17,7
9.71,3.0,1.86,2.0,4.17,10
7.76,3.0,1.86,2.0,4.17,9
8.46,3.0,1.86,2.0,4.17,10
7.1,3.0,1.86,2.0,4.17,8
8.34,3.0,1.86,2.0,4.17,10
8.93,3.0,1.86,2.0,4.17,10
7.22,3.0,1.86,2.0,4.17,8
8.17,3.0,1.86,2.0,4.17,9
8.21,3.36,3.09,3.0,3.55,9
7.04,3.36,3.09,3.0,3.55,7
7.13,3.36,3.09,3.0,3.55,7
7.89,3.36,3.09,3.0,3.55,8
8.13,3.36,3.09,3.0,3.55,8
7.43,3.36,3.09,3.0,3.55,8
7.19,3.36,3.09,3.0,3.55,8
6.8,3.36,3.09,3.0,3.55,7
6.8,3.36,3.09,3.0,3.55,6
6.75,3.36,3.09,3.0,3.55,7
6.33,3.36,3.09,3.0,3.55,7
7.97,4.5,2.38,2.38,4.75,9
7.64,4.5,2.38,2.38,4.75,9
6.17,4.5,2.38,2.38,4.75,7
9.14,4.5,2.38,2.38,4.75,10
8.41,4.5,2.38,2.38,4.75,10
6.52,4.5,2.38,2.38,4.75,8
9.04,4.5,2.38,2.38,4.75,10
9.38,4.5,2.38,2.38,4.75,10
9.04,3.57,3.0,3.0,3.57,10
8.5,3.57,3.0,3.0,3.57,9
7.65,3.57,3.0,3.0,3.57,8
7.95,3.57,3.0,3.0,3.57,8
7.8,3.57,3.0,3.0,3.57,8
9.17,3.57,3.0,3.0,3.57,9
8.24,3.57,3.0,3.0,3.57,9
8.17,3.57,3.0,3.0,3.57,9
6.9,3.57,3.0,3.0,3.57,7
7.15,3.57,3.0,3.0,3.57,7
7.75,3.57,3.0,3.0,3.57,8
7.27,3.57,3.0,3.0,3.57,7
7.59,3.57,3.0,3.0,3.57,8
6.61,3.57,3.0,3.0,3.57,7
7.85,4.33,4.5,4.67,2.83,7
5.71,4.33,4.5,4.67,2.83,5
6.09,4.33,4.5,4.67,2.83,5
6.99,4.33,4.5,4.67,2.83,7
6.18,4.33,4.5,4.67,2.83,5
7.95,4.33,4.5,4.67,2.83,8
5.71,3.67,2.83,3.0,3.5,6
6.09,3.67,2.83,3.0,3.5,7
6.99,3.67,2.83,3.0,3.5,8
6.18,3.67,2.83,3.0,3.5,6
8.31,3.67,2.83,3.0,3.5,9
8.75,3.67,2.83,3.0,3.5,10
8.33,3.67,2.83,3.0,3.67,9
7.96,3.67,2.83,3.0,3.67,8
7.33,3.67,2.83,3.0,3.67,7
6.58,3.67,2.83,3.0,3.67,8
8.31,3.67,2.83,3.0,3.67,10
8.75,3.67,2.83,3.0,3.67,9
8.33,4.0,4.67,4.33,3.33,7
7.96,4.0,4.67,4.33,3.33,8
7.33,4.0,4.67,4.33,3.33,7
6.58,4.0,4.67,4.33,3.33,6
8.31,4.0,4.67,4.33,3.33,8
8.75,4.0,4.67,4.33,3.33,9
8.07,4.0,4.5,4.38,3.25,7
5.79,4.0,4.5,4.38,3.25,5
7.62,4.0,4.5,4.38,3.25,7
8.92,4.0,4.5,4.38,3.25,9
8.25,4.0,4.5,4.38,3.25,7
7.51,4.0,4.5,4.38,3.25,7
8.43,4.0,4.5,4.38,3.25,8
8.49,4.0,4.5,4.38,3.25,8
7.89,3.43,2.9,3.0,3.48,8
6.95,3.43,2.9,3.0,3.48,6
7.69,3.43,2.9,3.0,3.48,9
7.01,3.43,2.9,3.0,3.48,7
8.72,3.43,2.9,3.0,3.48,9
8.1,3.43,2.9,3.0,3.48,9
7.61,3.43,2.9,3.0,3.48,8
7.22,3.43,2.9,3.0,3.48,7
5.4,3.43,2.9,3.0,3.48,5
7.15,3.43,2.9,3.0,3.48,7
7.64,3.43,2.9,3.0,3.48,8
8.2,3.43,2.9,3.0,3.48,8
7.63,3.43,2.9,3.0,3.48,8
6.65,3.43,2.9,3.0,3.48,7
8.78,3.43,2.9,3.0,3.48,10
8.4,3.43,2.9,3.0,3.48,8
9.12,3.43,2.9,3.0,3.48,10
8.81,3.43,2.9,3.0,3.48,9
8.66,3.43,2.9,3.0,3.48,9
6.39,3.43,2.9,3.0,3.48,6
9.55,3.43,2.9,3.0,3.48,10
7.02,4.27,4.64,4.18,2.73,5
7.75,4.27,4.64,4.18,2.73,7
6.74,4.27,4.64,4.18,2.73,6
7.85,4.27,4.64,4.18,2.73,7
6.74,4.27,4.64,4.18,2.73,6
7.91,4.27,4.64,4.18,2.73,7
7.18,4.27,4.64,4.18,2.73,6
7.03,4.27,4.64,4.18,2.73,7
8.54,4.27,4.64,4.18,2.73,8
8.08,4.27,4.64,4.18,2.73,7
6.2,4.27,4.64,4.18,2.73,6
6.55,3.0,2.0,2.0,4.13,8
7.43,3.0,2.0,2.0,4.13,8
5.71,3.0,2.0,2.0,4.13,5
7.27,3.0,2.0,2.0,4.13,8
7.34,3.0,2.0,2.0,4.13,8
6.1,3.0,2.0,2.0,4.13,7
6.52,3.0,2.0,2.0,4.13,7
6.33,3.0,2.0,2.0,4.13,7
8.79,3.0,2.0,2.0,4.13,10
8.55,3.0,2.0,2.0,4.13,10
7.09,3.0,2.0,2.0,4.13,8
8.54,3.0,2.0,2.0,4.13,9
7.61,3.0,2.0,2.0,4.13,9
